word1,word2,word3,n,unique_ids,unique_authors
organic,nitrogen_6,detrital,1,1,1
organic,nitrogen_6,dissolved,1,1,1
organic,nitrogen_7,detrital,1,1,1
organic,nitrogen_7,dissolved,1,1,1
organic,nitrogen_8,detrital,1,1,1
organic,nitrogen_8,dissolved,1,1,1
organic,nitrogen_9,detrital,1,1,1
organic,nitrogen_9,dissolved,1,1,1
oribatidmites,predatorymites,intsoilpreds,1,1,1
original,firn,core,1,1,1
oxygen,18,notes,1,1,1
oxygen,concentration,ph,1,1,1
oxygen,saturation,phycoerythrin,1,1,1
pairs,nominal,dates,1,1,1
paleogenomics,lab,museum,1,1,1
par,dist_corr,timestamp,1,1,1
par,sami,co2,1,1,1
par,t_5cm,t_10cm,1,1,1
par,temp,fs,1,1,1
par,water,temperature,1,1,1
par_out_f,precip,g1_f,1,1,1
particle,phase,float,1,1,1
particulate,organic,nitrogen_1,1,1,1
particulate,organic,nitrogen_10,1,1,1
particulate,organic,nitrogen_11,1,1,1
particulate,organic,nitrogen_12,1,1,1
particulate,organic,nitrogen_2,1,1,1
particulate,organic,nitrogen_3,1,1,1
particulate,organic,nitrogen_4,1,1,1
particulate,organic,nitrogen_5,1,1,1
particulate,organic,nitrogen_6,1,1,1
particulate,organic,nitrogen_7,1,1,1
particulate,organic,nitrogen_8,1,1,1
particulate,organic,nitrogen_9,1,1,1
path,cloud,fraction,1,1,1
path,cloud,mask,1,1,1
pco2,latitude,longitude,1,1,1
pco2,super,2016,1,1,1
pco2,total,daily,1,1,1
pco2,water,temperature,1,1,1
pco2,wind,speed,1,1,1
peat,plateau,coastal,1,1,1
percent,calcium,carbonate,1,1,1
percent,organic,carbon,1,1,1
percentile,duration,threshold,1,1,1
percentnremaining,block,plot,1,1,1
period,1,10,1,1,1
period,average,wave,1,1,1
period,maximum,wave,1,1,1
period,wave,energy,1,1,1
pf,en,date,1,1,1
ph,conductivity,dgps,1,1,1
ph,raw,voltage,1,1,1
ph,redox,potential,1,1,1
ph,salinity,specific,1,1,1
ph,temperature,microcat,1,1,1
ph,temperature,par,1,1,1
phase,float,cloud_particle_radius,1,1,1
phosphatase,extractable_oragnic_c,total_extractable_n,1,1,1
phosphate,ammonium,blank,1,1,1
phosphate,ammonium_blankcorrected,nitrate_blankcorrected,1,1,1
phosphate,blank,ammonium,1,1,1
phosphate,um,stdev,1,1,1
phosphate_blankcorrected,ammonium_per_day,nitrate_per_day,1,1,1
phosphorus,chlorine,concentration,1,1,1
photo_umol_m,2_s,1,1,1,1
photosynthetically,active,radiation_1,1,1,1
photosynthetically,active,radiation_10,1,1,1
photosynthetically,active,radiation_11,1,1,1
photosynthetically,active,radiation_12,1,1,1
photosynthetically,active,radiation_2,1,1,1
photosynthetically,active,radiation_3,1,1,1
photosynthetically,active,radiation_4,1,1,1
photosynthetically,active,radiation_5,1,1,1
photosynthetically,active,radiation_6,1,1,1
photosynthetically,active,radiation_7,1,1,1
photosynthetically,active,radiation_8,1,1,1
photosynthetically,active,radiation_9,1,1,1
phycoerythrin,concentration,ph,1,1,1
pit,tag,sex,1,1,1
pixels,specific,humidity,1,1,1
plant,functional,type,1,1,1
plant,species,average,1,1,1
plant,species,percentage,1,1,1
plant,species,tissue,1,1,1
plant,species,unique,1,1,1
plateau,coastal,floodplain,1,1,1
plfa,plfa_c_normal,plfa_2,1,1,1
plfa_2,14c_plfa,branched,1,1,1
plfa_c_normal,plfa_2,14c_plfa,1,1,1
plot,class,tr_length,1,1,1
plot,dry,warm,1,1,1
plot,identifier,plot,1,1,1
plot,population,warming,1,1,1
plot,species,relative,1,1,1
plot,subplot,snow_subplot,1,1,1
plot,time,population,1,1,1
plot,treatment,plant,1,1,1
plot,treatment,plot,1,1,1
plot,treatment,thaw,1,1,1
plot,treatment,unique,1,1,1
plot,trt,location,1,1,1
plot,trt,measuredon_2013,1,1,1
plot,yearremoved,spidertmt,1,1,1
plots,ordinal,data,1,1,1
po4,availability,total,1,1,1
polder,cloud,top,1,1,1
polder,instrument,standard,1,1,1
pop_id,date,caught,1,1,1
pop_id,latitude,longitude,1,1,1
population,site,block,1,1,1
population,warming,ndvi1,1,1,1
population,warming,par,1,1,1
porewater,volume,data,1,1,1
position,ammonia,concentration,1,1,1
position,delta,13c,1,1,1
position,delta,oxygen,1,1,1
position,julian,day,1,1,1
position,soil,thaw,1,1,1
post,treatment,co2,1,1,1
potential,solar,radiation,1,1,1
ppb,source,biomass,1,1,1
ppb,source,fossil,1,1,1
pr,pb,bi,1,1,1
pre,treatment,co2,1,1,1
precip,g1_f,g2_f,1,1,1
precipitation,totals,potential,1,1,1
precision,data,package,1,1,1
precision,notes,date,1,1,1
predator,zooplankton_1,predator,1,1,1
predator,zooplankton_10,predator,1,1,1
predator,zooplankton_11,predator,1,1,1
predator,zooplankton_2,predator,1,1,1
predator,zooplankton_3,predator,1,1,1
predator,zooplankton_4,predator,1,1,1
predator,zooplankton_5,predator,1,1,1
predator,zooplankton_6,predator,1,1,1
predator,zooplankton_7,predator,1,1,1
predator,zooplankton_8,predator,1,1,1
predator,zooplankton_9,predator,1,1,1
predatorymites,intsoilpreds,bacterialbiomass,1,1,1
press_atm,sdensity,gc,1,1,1
pressure,barometric,absolute,1,1,1
pressure,cloud,top,1,1,1
pressure,depth,salinity,1,1,1
pressure,depth,speed,1,1,1
pressure,depth,tidal,1,1,1
pressure,lower,tropospheric,1,1,1
pressure,temperature,northing,1,1,1
pressure,wind,direction,1,1,1
primary,amine,availability,1,1,1
primary,productivity_1,primary,1,1,1
primary,productivity_10,primary,1,1,1
primary,productivity_11,primary,1,1,1
primary,productivity_2,primary,1,1,1
primary,productivity_3,primary,1,1,1
primary,productivity_4,primary,1,1,1
primary,productivity_5,primary,1,1,1
primary,productivity_6,primary,1,1,1
primary,productivity_7,primary,1,1,1
primary,productivity_8,primary,1,1,1
primary,productivity_9,primary,1,1,1
priority,chemistry,unit,1,1,1
priority,station,date,1,1,1
priority,station,node,1,1,1
processed,date,code,1,1,1
processed,snow,ice,1,1,1
productivity_1,primary,productivity_2,1,1,1
productivity_10,primary,productivity_11,1,1,1
productivity_11,primary,productivity_12,1,1,1
productivity_2,primary,productivity_3,1,1,1
productivity_3,primary,productivity_4,1,1,1
productivity_4,primary,productivity_5,1,1,1
productivity_5,primary,productivity_6,1,1,1
productivity_6,primary,productivity_7,1,1,1
productivity_7,primary,productivity_8,1,1,1
productivity_8,primary,productivity_9,1,1,1
productivity_9,primary,productivity_10,1,1,1
profile,2,background,1,1,1
profile,6,date,1,1,1
profile,8,depth,1,1,1
profile,bed,elevation,1,1,1
profile,centerline,index,1,1,1
profile,geoid,height,1,1,1
profile,line,vertex,1,1,1
profile,longitudinal,resistive,1,1,1
profile,operation,icebridge,1,1,1
profile,strain,rate,1,1,1
profile,volume,cm3,1,1,1
qc_ch4_flux,ch4_flux_f,ch4_flux_gf,1,1,1
qc_ch4_flux,ch4_flux_gf,ch4_flux_gf_qc,1,1,1
qc_ch4_flux,rssi,diag_77_mean,1,1,1
qc_ch4_flux,rssi,potrad,1,1,1
qc_ch4_flux_f,ch4_flux_gf,qc_ch4_flux_gf,1,1,1
qc_ch4_flux_gf,rssi,ch4_mol_fraction,1,1,1
qc_fc_cwu_gf,le_cw_f,qc_le_cw_f,1,1,1
quartz_g,9be_added_mg,10be_9be_ratio,1,1,1
quartz_g,be_9_added,milligrams,1,1,1
quartz_g,carrier_added_g,10be_9be_ratio,1,1,1
quartz_g,carrier_g,10be_9be_ratio,1,1,1
radiation,kwh,geomorphology,1,1,1
radiation,net,ecosystem,1,1,1
radiation,solar,radiation,1,1,1
radiation_1,photosynthetically,active,1,1,1
radiation_10,photosynthetically,active,1,1,1
radiation_11,photosynthetically,active,1,1,1
radiation_2,photosynthetically,active,1,1,1
radiation_3,photosynthetically,active,1,1,1
radiation_4,photosynthetically,active,1,1,1
radiation_5,photosynthetically,active,1,1,1
radiation_6,photosynthetically,active,1,1,1
radiation_7,photosynthetically,active,1,1,1
radiation_8,photosynthetically,active,1,1,1
radiation_9,photosynthetically,active,1,1,1
rain,temperature,relative,1,1,1
rainfall,water,temperature,1,1,1
ramet,mother,weight,1,1,1
range,sample,precision,1,1,1
rate,eigenvalues,1,1,1,1
rate,iceberg,calving,1,1,1
ratio,collection,method,1,1,1
ratio,ice,core,1,1,1
ratio_uncertainty,10be_concentration,10be_cocentration_uncertainty,1,1,1
ratio_uncertainty,10be_concetration,10be,1,1,1
ratios,analytical,uncertainty,1,1,1
raw,voltage,temperature,1,1,1
reaction,wavelength,detection,1,1,1
reading,background,specific,1,1,1
reared.wild,imagej.num,inagej.file.name,1,1,1
recorded,conductivity,temperature,1,1,1
recorded,current,speed,1,1,1
recorded,salinity,temperature,1,1,1
recorded,temperature,current,1,1,1
recorded,temperature,salinity,1,1,1
recorded,temperature,station,1,1,1
recorded,water,column,1,1,1
reducing,sugars,no3,1,1,1
region,sitename,latitude,1,1,1
relative,humidity,wind,1,1,1
relative_sensor_azimuth_angle,short,gmt,1,1,1
replicate,1,ch4,1,1,1
replicate,2,temperature,1,1,1
replicate,plots,ordinal,1,1,1
replicate,treatment,pre,1,1,1
replicate,treatment,snow,1,1,1
replicates,snow,depth,1,1,1
residential,combustion,aod,1,1,1
resistive,stress,1,1,1,1
resp_umol_m,2_s,1,1,1,1
retrieved,rbr,serial,1,1,1
rh_avg,bp_mbar_avg,ws_ms_avg,1,1,1
rhizomes,plant,functional,1,1,1
root,biomass,transect,1,1,1
rrna,cell,counts,1,1,1
rssi,ch4_mol_fraction,potrad,1,1,1
rssi,ch4_mole_fraction,potrad,1,1,1
rssi,diag_77_mean,potrad,1,1,1
run,wt,cncode,1,1,1
s_c1_10,s_c1_2,s_c1_20,1,1,1
s_c1_2,s_c1_20,s_c2_10,1,1,1
s_c1_20,s_c2_10,s_c2_2,1,1,1
s_c2_10,s_c2_2,s_c2_20,1,1,1
s_c2_2,s_c2_20,s_s1_10,1,1,1
s_c2_20,s_s1_10,s_s1_2,1,1,1
s_s1_10,s_s1_2,s_s2_10,1,1,1
s_s1_2,s_s2_10,s_s2_2,1,1,1
s_s2_10,s_s2_2,s_t1_10,1,1,1
s_s2_2,s_t1_10,s_t1_2,1,1,1
s_t1_10,s_t1_2,s_t2_10,1,1,1
s_t1_2,s_t2_10,s_t2_2,1,1,1
s_t2_10,s_t2_2,t_c1_10,1,1,1
s_t2_2,t_c1_10,t_c1_2,1,1,1
saline,site,station,1,1,1
salinity,conductivity,speed,1,1,1
salinity,data,flag,1,1,1
salinity,depth,date,1,1,1
salinity,pressure,sea,1,1,1
salinity,quality,control,1,1,1
salinity,sensor,depth,1,1,1
salinity,specific,conductivity,1,1,1
salinity,super,2016,1,1,1
salinity,temperature,conductivity,1,1,1
salinity,temperature,quality,1,1,1
sample,collection,type,1,1,1
sample,date,ammonia,1,1,1
sample,depth,ice,1,1,1
sample,depth,lat,1,1,1
sample,deuterium,delta,1,1,1
sample,dry,biomass,1,1,1
sample,id,delta,1,1,1
sample,id,labile,1,1,1
sample,id,sample,1,1,1
sample,id,site,1,1,1
sample,id,treatment,1,1,1
sample,longitude,elevation_m,1,1,1
sample,precision,data,1,1,1
sample,site,latitude,1,1,1
sample,type,seawater,1,1,1
sample_id,carrier_g,carrier_concentration,1,1,1
sample_id,latitude,longitude,1,1,1
sample_id,latitude_north,longitude_degrees_west,1,1,1
sample_id,latitude_north,longitude_west,1,1,1
sample_id,pop_id,date,1,1,1
sample_id,sample,longitude,1,1,1
sampling,date,microbial,1,1,1
sampling,geographic,sampling,1,1,1
sampling,priority,chemistry,1,1,1
santa,cruz,paleogenomics,1,1,1
satellite,stereo,image,1,1,1
saturation,phycoerythrin,concentration,1,1,1
sc,ag,al,1,1,1
scan,sonar,depth,1,1,1
sdensity,gc,t5cm,1,1,1
sea,ice,extent,1,1,1
sea,salt,sulfur,1,1,1
sea_ice_thickness,toa_net_downward_shortwave_flux,toa_outgoing_shortwave_flux,1,1,1
season,date,time,1,1,1
seawater,sample,depth,1,1,1
section,replicates,snow,1,1,1
sensor,depth,station,1,1,1
sensor,site,unique,1,1,1
sensor,unique,site,1,1,1
sermia,ice,surface,1,1,1
sex,tl,cm,1,1,1
sg_cf1_,10,sg_cf1_,1,1,1
sg_cf1_,2,sg_cf1_20,1,1,1
sg_cf1_20,sg_cf2_,10,1,1,1
sg_cf2_,10,sg_cf2_,1,1,1
sg_cf2_,2,sg_cf2_20,1,1,1
sg_cf2_20,sg_sg1_20,sg_sg1_,1,1,1
sg_sg1_,10,sg_sg1_,1,1,1
sg_sg1_,2,sg_sg2_,1,1,1
sg_sg1_20,sg_sg1_,10,1,1,1
sg_sg2_,10,sg_tl1_20,1,1,1
sg_sg2_,2,sg_sg2_,1,1,1
sg_tl1_,10,sg_tl2_,1,1,1
sg_tl1_,2,sg_tl1_,1,1,1
sg_tl1_20,sg_tl1_,2,1,1,1
sg_tl2_,10,tl_cf1_,1,1,1
sg_tl2_,2,sg_tl2_,1,1,1
shape,length,shape_length,1,1,1
shielding,quartz_g,9be_added_mg,1,1,1
shielding,quartz_g,be_9_added,1,1,1
shielding,quartz_g,carrier_added_g,1,1,1
shielding,quartz_g,carrier_g,1,1,1
ship,identification,date,1,1,1
shoreline,forest,carex,1,1,1
short,cdr_cloud_binary_mask,solar_zenith_angle,1,1,1
short,cloud_type,float,1,1,1
short,gmt,short,1,1,1
short,ssa,solar_zenith_angle,1,1,1
short,surface_type,cloud,1,1,1
shot,identifier,source,1,1,1
shot,location,start,1,1,1
shrub,samples,co2,1,1,1
si_um,so4_um,cl_um,1,1,1
significant,wave,height,1,1,1
significant,wave,period,1,1,1
silicate,um,stdev,1,1,1
silicate_1,silicate_2,silicate_3,1,1,1
silicate_10,silicate_11,silicate_12,1,1,1
silicate_2,silicate_3,silicate_4,1,1,1
silicate_3,silicate_4,silicate_5,1,1,1
silicate_4,silicate_5,silicate_6,1,1,1
silicate_5,silicate_6,silicate_7,1,1,1
silicate_6,silicate_7,silicate_8,1,1,1
silicate_7,silicate_8,silicate_9,1,1,1
silicate_8,silicate_9,silicate_10,1,1,1
silicate_9,silicate_10,silicate_11,1,1,1
sinusoidal,grid,degree,1,1,1
sinusoidal,grid,latitude,1,1,1
sinusoidal,grid,sea,1,1,1
sisusoidal,gridcell,time,1,1,1
site,block,harvest,1,1,1
site,date,day,1,1,1
site,depth,cm,1,1,1
site,depth,oxygen,1,1,1
site,depth,percent,1,1,1
site,identifier,latitude,1,1,1
site,identifier,replicate,1,1,1
site,identifier,unique,1,1,1
site,location,plant,1,1,1
site,plot,class,1,1,1
site,plot,population,1,1,1
site,plot,replicate,1,1,1
site,plot,time,1,1,1
site,plot,tr_length,1,1,1
site,thawed,organic,1,1,1
site,transect,thawed,1,1,1
site,trt,rep,1,1,1
site,unique,identifier,1,1,1
site_id,hdx,tag,1,1,1
site_id,pop_id,latitude,1,1,1
site_id,sample_id,pop_id,1,1,1
site.code,site.name,lat,1,1,1
site.id,family,indiv,1,1,1
sitename,latitude,longitude,1,1,1
sitetype,latitude,longitude,1,1,1
size,classes,ecological,1,1,1
size,mm,maximum,1,1,1
size,mm,snow,1,1,1
slope,deg,aspect,1,1,1
slope,notes,station,1,1,1
snow,accumulation,meters,1,1,1
snow,accumulation,september,1,1,1
snow,density,measurement,1,1,1
snow,depth,cm,1,1,1
snow,firn,ice,1,1,1
snow,grain,type,1,1,1
snow,ice,dark,1,1,1
snow,sample,deuterium,1,1,1
snow,surface,temperature,1,1,1
snow_plot,press_atm,sdensity,1,1,1
snow_subplot,snow_plot,press_atm,1,1,1
snowfall,maximum,depth,1,1,1
soc_14c,ext_res_14c,tle_14c,1,1,1
soil,microbial,biomass,1,1,1
soil,profile,depth,1,1,1
soil,profile,volume,1,1,1
soil,sensor,unique,1,1,1
soil,temperature,measurement,1,1,1
soil,temperature,observation,1,1,1
soil,thaw,depth,1,1,1
soil,total,nitrogen,1,1,1
soil,total,organic,1,1,1
soil,wet,mass,1,1,1
soil_depth,mbc,mbn,1,1,1
solar,radiation,dew,1,1,1
solar,radiation,kwh,1,1,1
solar_zenith_angle,relative_sensor_azimuth_angle,short,1,1,1
solar_zenith_angle,sea_ice_thickness,toa_net_downward_shortwave_flux,1,1,1
sonar,depth,depth,1,1,1
sound,station,date,1,1,1
source,biomass,burning,1,1,1
source,fossil,fuel,1,1,1
source,tussock,meastype,1,1,1
south,east,north,1,1,1
south,west,north,1,1,1
species,average,natural,1,1,1
species,mortality,0,1,1,1
species,ramet,leaves,1,1,1
species,ramet,mother,1,1,1
species,relative,cover,1,1,1
species,tissue,type,1,1,1
species,treatment,block,1,1,1
species,unique,plot,1,1,1
specific,conductivity,temperature,1,1,1
specimen,id,bone,1,1,1
spectrometry,facility,sample,1,1,1
speed,air,pressure,1,1,1
speed,air,temperature,1,1,1
speed,bearing,velocity,1,1,1
speed,gust,speed,1,1,1
speed,threshold,percentile,1,1,1
speed,threshold,wind,1,1,1
speed,velocity,data,1,1,1
spidertmt,temptmt,litterbaglocation,1,1,1
spidertmt,temptmt,totaln,1,1,1
sr,cd,cs,1,1,1
ssa,solar_zenith_angle,relative_sensor_azimuth_angle,1,1,1
start,air,dry,1,1,1
start,dry,mass,1,1,1
station,date,collected,1,1,1
station,type,category,1,1,1
stationname,sitetype,latitude,1,1,1
stdev,ammonium,um,1,1,1
stdev,nitrate,um,1,1,1
stdev,nitrite,um,1,1,1
stdev,phosphate,um,1,1,1
stdev,silicate,um,1,1,1
stereo,image,ice,1,1,1
stereo,image,pairs,1,1,1
strain,rate,eigenvalues,1,1,1
study,location,vegetation,1,1,1
study,site,location,1,1,1
submarine,melting,error,1,1,1
subplot,snow_subplot,snow_plot,1,1,1
subregion,site_id,pop_id,1,1,1
subregion,site_id,sample_id,1,1,1
sugars,no3,availability,1,1,1
sulphate,concentration,site,1,1,1
summer,snow,accumulation,1,1,1
super,16,sea,1,1,1
super,2016,atmospheric,1,1,1
super,2016,co2,1,1,1
super,2016,flux,1,1,1
super,2016,latitude,1,1,1
super,2016,longitude,1,1,1
super,2016,salinity,1,1,1
super,2016,wind,1,1,1
surface,minimum,grain,1,1,1
surface,pressure,cloud,1,1,1
surface,pressure,lower,1,1,1
surface,snow,density,1,1,1
surface,velocity,1,1,1,1
surface_albedo,surface_downwelling_shortwave_flux,surface_downwelling_longwave_flux,1,1,1
surface_downwelling_longwave_flux,surface_upwelling_shortwave_flux,surface_upwelling_longwave_flux,1,1,1
surface_downwelling_shortwave_flux,surface_downwelling_longwave_flux,surface_upwelling_shortwave_flux,1,1,1
surface_shortwave_cloud_radiative_forcing,float,surface_longwave_cloud_radiative_forcing,1,1,1
surface_temperature,surface_albedo,surface_downwelling_shortwave_flux,1,1,1
surface_type,cloud,particle,1,1,1
surface_upwelling_longwave_flux,short,cdr_cloud_binary_mask,1,1,1
surface_upwelling_shortwave_flux,surface_upwelling_longwave_flux,short,1,1,1
survey,unique,site,1,1,1
swc_1_f,swc_2_f,agc,1,1,1
swc_2_f,agc,co2,1,1,1
system,date,meangasex,1,1,1
t_20cm,t_40cm,ambient,1,1,1
t_40cm,airt,gc,1,1,1
t_40cm,airt,umolesco2,1,1,1
t_40cm,ambient,gcumolesco2,1,1,1
t_c1_10,t_c1_2,t_c2_10,1,1,1
t_c1_2,t_c2_10,t_c2_2,1,1,1
t_c2_10,t_c2_2,t_c2_20,1,1,1
t_c2_2,t_c2_20,t_s1_10,1,1,1
t_c2_20,t_s1_10,t_s1_2,1,1,1
t_s1_10,t_s1_2,t_s2_10,1,1,1
t_s1_2,t_s2_10,t_s2_2,1,1,1
t_s2_10,t_s2_2,t_t1_10,1,1,1
t_s2_2,t_t1_10,t_t1_2,1,1,1
t_t1_10,t_t1_2,t_t2_10,1,1,1
t_t1_2,t_t2_10,t_t2_2,1,1,1
t_t2_10,t_t2_2,date,1,1,1
t_t2_2,date,time,1,1,1
t10cm,t20cm,t40cm,1,1,1
t20cm,t40cm,air_temp,1,1,1
t40cm,air_temp,time,1,1,1
t5cm,t10cm,t20cm,1,1,1
t7,g7,ndvi,1,1,1
table,elevation,dissolved,1,1,1
tag,floy,tag,1,1,1
tag,pit,tag,1,1,1
tag,sex,tl,1,1,1
tar100_allele1,tar100_allele2,tar101_allele1,1,1,1
tar100_allele2,tar101_allele1,tar101_allele2,1,1,1
tar101_allele1,tar101_allele2,tar104_allele1,1,1,1
tar101_allele2,tar104_allele1,tar104_allele2,1,1,1
tar103_allele1,tar103_allele2,tar105_allele1,1,1,1
tar103_allele2,tar105_allele1,tar105_allele2,1,1,1
tar104_allele1,tar104_allele2,tar110_allele1,1,1,1
tar104_allele2,tar110_allele1,tar110_allele2,1,1,1
tar105_allele1,tar105_allele2,tar106_allele1,1,1,1
tar105_allele2,tar106_allele1,tar106_allele2,1,1,1
tar106_allele1,tar106_allele2,tar109_allele1,1,1,1
tar106_allele2,tar109_allele1,tar109_allele2,1,1,1
tar108_allele1,tar108_allele2,watershed,1,1,1
tar108_allele2,watershed,subregion,1,1,1
tar109_allele1,tar109_allele2,tar100_allele1,1,1,1
tar109_allele2,tar100_allele1,tar100_allele2,1,1,1
tar110_allele1,tar110_allele2,tar115_allele1,1,1,1
tar110_allele2,tar115_allele1,tar115_allele2,1,1,1
tar112_allele1,tar112_allele2,tar114_allele1,1,1,1
tar112_allele2,tar114_allele1,tar114_allele2,1,1,1
tar114_allele1,tar114_allele2,tar108_allele1,1,1,1
tar114_allele2,tar108_allele1,tar108_allele2,1,1,1
tar115_allele1,tar115_allele2,tar112_allele1,1,1,1
tar115_allele2,tar112_allele1,tar112_allele2,1,1,1
td,flower,ttf,1,1,1
temp,delta,18o,1,1,1
temp,fs,fms,1,1,1
temp0_avg,temp25_avg,temp50_avg,1,1,1
temp1_avg,temp2_avg,temp3_avg,1,1,1
temp2_avg,temp3_avg,temp4_avg,1,1,1
temp25_avg,temp50_avg,temp75_avg,1,1,1
temp3_avg,temp4_avg,temp5_avg,1,1,1
temp4_avg,temp5_avg,temp6_avg,1,1,1
temp5_avg,temp6_avg,temp7_avg,1,1,1
temp50_avg,temp75_avg,temp1_avg,1,1,1
temp6_avg,temp7_avg,temp8_avg,1,1,1
temp75_avg,temp1_avg,temp2_avg,1,1,1
temperature,anomaly,temperature,1,1,1
temperature,average,daily,1,1,1
temperature,celsius,salinity,1,1,1
temperature,cloud,liquid,1,1,1
temperature,conductivity,data,1,1,1
temperature,current,speed,1,1,1
temperature,data,flag,1,1,1
temperature,dissolved,organic,1,1,1
temperature,dissolved,oxygen,1,1,1
temperature,gas,transfer,1,1,1
temperature,latitude,longitude,1,1,1
temperature,measurement,entry,1,1,1
temperature,minimum,daily,1,1,1
temperature,northing,easting,1,1,1
temperature,observation,depth,1,1,1
temperature,par,sami,1,1,1
temperature,pco2,total,1,1,1
temperature,pco2,wind,1,1,1
temperature,ph,conductivity,1,1,1
temperature,photosynthetically,active,1,1,1
temperature,quality,control,1,1,1
temperature,relative,humidity,1,1,1
temperature,salinity,conductivity,1,1,1
temperature,salinity,sensor,1,1,1
temperature,salinity,temperature,1,1,1
temperature,sample,id,1,1,1
temperature,station,date,1,1,1
temperature,super,2016,1,1,1
temperature,transect,date,1,1,1
temperature,uncertainty,temp,1,1,1
temptmt,litterbaglocation,litterpercentmoisture,1,1,1
temptmt,location,colltype,1,1,1
temptmt,location,oribatidmites,1,1,1
temptmt,totaln,totalnh4,1,1,1
term,average,air,1,1,1
term,average,annual,1,1,1
terminus,location,frontal,1,1,1
terminus,location,reference,1,1,1
terms,nav,terms,1,1,1
test,depth,depth,1,1,1
test,depth,time,1,1,1
thaw,depth,cm,1,1,1
thaw,depth,elevation,1,1,1
thaw,depth,measured,1,1,1
thaw.depth,cm,site.code,1,1,1
thickness,date,alpha,1,1,1
thickness,depth,melt,1,1,1
thin,gray,ice,1,1,1
threshold,percentile,duration,1,1,1
threshold,wind,speed,1,1,1
tidal,slope,notes,1,1,1
tillers,total,biomass,1,1,1
time,2,specific,1,1,1
time,24,hr,1,1,1
time,3,specific,1,1,1
time,4,specific,1,1,1
time,6,specific,1,1,1
time,7,specific,1,1,1
time,air,temperature,1,1,1
time,c_c1_10,c_c1_20,1,1,1
time,cf_cf1_,10,1,1,1
time,collected,ph,1,1,1
time,deployed,date,1,1,1
time,depth,significant,1,1,1
time,incubation,temperature,1,1,1
time,pco2,water,1,1,1
time,population,warming,1,1,1
time,recorded,conductivity,1,1,1
time,recorded,current,1,1,1
time,recorded,instrument,1,1,1
time,recorded,salinity,1,1,1
time,recorded,water,1,1,1
time,retrieved,rbr,1,1,1
time,soil,temperature,1,1,1
time,specific,conductance,1,1,1
time,speed,bearing,1,1,1
time,surface_temperature,surface_albedo,1,1,1
time,temperature,pressure,1,1,1
time,toa_bidirectional_reflectance,toa_bidirectional_reflectance,1,1,1
timestamp,airtc_avg,rh_avg,1,1,1
tissue,dry,wt,1,1,1
tissue,sample,sample,1,1,1
tissue,type,dry,1,1,1
tl,cm,fl,1,1,1
tl_cf1_,2,tl_cf1_20,1,1,1
tl_cf1_20,tl_cf2_,2,1,1,1
tl_cf2_,10,tl_sg1_20,1,1,1
tl_cf2_,2,tl_cf2_20,1,1,1
tl_cf2_20,tl_cf2_,10,1,1,1
tl_sg1_,2,tl_sg2_,1,1,1
tl_sg1_20,tl_sg1_,2,1,1,1
tl_sg2_,10,tl_sg2_,1,1,1
tl_sg2_,2,tl_sg2_20,1,1,1
tl_sg2_20,tl_tl1_20,tl_tl1_,1,1,1
tl_tl1_,2,tl_tl2_,1,1,1
tl_tl1_20,tl_tl1_,2,1,1,1
tl_tl2_,2,tl_tl2_,1,1,1
tle_14c,plfa,plfa_c_normal,1,1,1
toa_bidirectional_reflectance,brightness_temperature,brightness_temperature,1,1,1
toa_bidirectional_reflectance,toa_bidirectional_reflectance,brightness_temperature,1,1,1
toa_net_downward_shortwave_flux,toa_outgoing_shortwave_flux,toa_outgoing_longwave_flux,1,1,1
toa_outgoing_longwave_flux,short,surface_type,1,1,1
toa_outgoing_shortwave_flux,toa_outgoing_longwave_flux,short,1,1,1
top,cloud,optical,1,1,1
top,temperature,cloud,1,1,1
topographic,mapper,atm,1,1,1
total,aerosol,optical,1,1,1
total,daily,rainfall,1,1,1
total,dissolved,phosphorus,1,1,1
total,firn,air,1,1,1
total,free,primary,1,1,1
total,nitrogen,total,1,1,1
total,reducing,sugars,1,1,1
total_c,total_n,total_p,1,1,1
totaln,totalnh4,totalno3,1,1,1
totalnh4,totalno3,totalp,1,1,1
totalno3,totalp,totalk,1,1,1
totalp,totalk,avsoilmoisture,1,1,1
totals,potential,evaoptranspiration,1,1,1
training,dataset,upper,1,1,1
transducer,depth,slug,1,1,1
transect,date,battery,1,1,1
transect,dead,carbon,1,1,1
transect,dead,nitrogen,1,1,1
transect,dead,phosphorus,1,1,1
transect,live,carbon,1,1,1
transect,live,nitrogen,1,1,1
transect,live,phosphorus,1,1,1
transect,site,viper,1,1,1
transect,thawed,organic,1,1,1
treatment,block,plot,1,1,1
treatment,block,soil_depth,1,1,1
treatment,block,tissue,1,1,1
treatment,co2,efflux,1,1,1
treatment,co2,flux,1,1,1
treatment,plant,species,1,1,1
treatment,plot,pair,1,1,1
treatment,pre,treatment,1,1,1
treatment,snow,depth,1,1,1
treatment,thaw,depth,1,1,1
treatment,tree,date,1,1,1
treatment,tree,snow,1,1,1
treatment,unique,identifier,1,1,1
treatment.temperature,days.post.fert,length.mm,1,1,1
tree,date,time,1,1,1
tree,photo_umol_m,2_s,1,1,1
tree,resp_umol_m,2_s,1,1,1
tree,snow,depth,1,1,1
tropospheric,stability,temperature,1,1,1
trt,location,day_postfire,1,1,1
trt,measuredon_2013,07,1,1,1
ttf,date,day,1,1,1
